Etape;p2;m2
195497;134;132
195498;134;132
195499;134;132
195500;134;132
195501;134;132
195502;134;132
195503;134;132
195504;134;132
195505;134;132
195506;134;132
195507;134;132
195508;134;132
195509;134;132
195510;134;132
195511;134;132
195512;134;132
195513;134;132
195514;134;132
195515;134;132
195516;134;132
195517;134;132
195518;134;132
195519;134;132
195520;134;132
195521;134;132
195522;134;132
195523;134;132
195524;134;132
195525;134;132
195526;134;132
195527;134;132
195528;134;132
195529;134;132
195530;134;132
195531;134;132
195532;134;132
195533;134;132
195534;134;132
195535;134;132
195536;134;132
195537;134;132
195538;134;132
195539;134;132
195540;134;132
195541;134;132
195542;134;132
195543;134;132
195544;134;132
195545;134;132
195546;134;132
195547;134;132
195548;134;132
195549;134;132
195550;134;132
195551;134;132
195552;134;132
195553;134;132
195554;134;132
195555;134;132
195556;134;132
195557;134;132
195558;134;132
195559;134;132
195560;134;132
195561;134;132
195562;134;132
195563;134;132
195564;134;132
195565;134;132
195566;134;132
195567;134;132
195568;134;132
195569;134;132
195570;134;132
195571;134;132
195572;134;132
195573;134;132
195574;134;132
195575;134;132
195576;134;132
195577;134;132
195578;134;132
195579;134;132
195580;134;132
195581;134;132
195582;134;132
195583;134;132
195584;134;132
195585;134;132
195586;134;132
195587;134;132
195588;134;132
195589;134;132
195590;134;132
195591;134;132
195592;134;132
195593;134;132
195594;134;132
195595;134;132
195596;134;132
195597;134;132
195598;134;132
195599;134;132
195600;134;132
195601;134;132
195602;134;132
195603;134;132
195604;134;132
195605;134;132
195606;134;132
195607;134;132
195608;134;132
195609;134;132
195610;134;132
195611;134;132
195612;134;132
195613;134;132
195614;134;132
195615;134;132
195616;134;132
195617;134;132
195618;134;132
195619;134;132
195620;134;132
195621;134;132
195622;134;132
195623;134;132
195624;134;132
195625;134;132
195626;134;132
195627;134;132
195628;134;132
195629;134;132
195630;134;132
195631;134;132
195632;134;132
195633;134;132
195634;134;132
195635;134;132
195636;134;132
195637;134;132
195638;134;132
195639;134;132
195640;134;132
195641;134;132
195642;134;132
195643;134;132
195644;134;132
195645;134;132
195646;134;132
195647;134;132
195648;134;132
195649;134;132
195650;134;132
195651;134;132
195652;134;132
195653;134;132
195654;134;132
195655;134;132
195656;134;132
195657;134;132
195658;134;132
195659;134;132
195660;134;132
195661;134;132
195662;134;132
195663;134;132
195664;134;132
195665;134;132
195666;134;132
195667;134;132
195668;134;131
195669;134;131
195670;134;131
195671;134;131
195672;134;131
195673;134;131
195674;134;131
195675;134;131
195676;134;131
195677;134;131
195678;134;131
195679;134;131
195680;134;131
195681;134;131
195682;134;131
195683;134;131
195684;134;131
195685;134;131
195686;134;131
195687;134;131
195688;134;131
195689;134;131
195690;134;131
195691;134;131
195692;134;131
195693;134;131
195694;134;131
195695;134;131
195696;134;131
195697;134;131
195698;134;131
195699;134;131
195700;134;131
195701;134;131
195702;134;131
195703;134;131
195704;134;131
195705;134;131
195706;134;131
195707;134;131
195708;134;131
195709;134;131
195710;134;131
195711;134;131
195712;134;131
195713;134;131
195714;134;131
195715;134;131
195716;134;131
195717;134;131
195718;134;131
195719;134;131
195720;134;131
195721;134;131
195722;134;131
195723;134;131
195724;134;131
195725;134;131
195726;134;131
195727;134;131
195728;134;131
195729;134;131
195730;134;131
195731;134;131
195732;134;131
195733;134;131
195734;134;131
195735;134;131
195736;134;131
195737;134;131
195738;134;131
195739;134;131
195740;134;131
195741;134;131
195742;134;131
195743;134;131
195744;134;131
195745;134;131
195746;134;131
195747;134;131
195748;134;131
195749;134;131
195750;134;131
195751;134;131
195752;134;131
195753;134;131
195754;134;131
195755;134;131
195756;134;131
195757;134;131
195758;134;131
195759;134;131
195760;134;131
195761;134;131
195762;134;131
195763;134;131
195764;134;131
195765;134;131
195766;134;131
195767;134;131
195768;134;131
195769;134;131
195770;134;131
195771;134;131
195772;134;131
195773;134;131
195774;134;131
195775;134;131
195776;134;131
195777;134;131
195778;134;131
195779;134;131
195780;134;131
195781;134;131
195782;134;131
195783;134;131
195784;134;131
195785;134;131
195786;134;131
195787;134;131
195788;134;131
195789;134;131
195790;134;131
195791;134;131
195792;134;131
195793;134;131
195794;134;131
195795;134;131
195796;134;131
195797;134;131
195798;134;131
195799;134;131
195800;134;131
195801;134;131
195802;134;131
195803;134;131
195804;134;131
195805;134;131
195806;134;131
195807;134;131
195808;134;131
195809;134;131
195810;134;131
195811;134;131
195812;134;131
195813;134;131
195814;134;131
195815;134;131
195816;134;131
195817;134;131
195818;134;131
195819;134;131
195820;134;131
195821;134;131
195822;134;131
195823;134;131
195824;134;131
195825;134;131
195826;134;131
195827;134;131
195828;134;131
195829;134;131
195830;134;131
195831;134;131
195832;134;131
195833;134;131
195834;134;131
195835;134;131
195836;134;131
195837;134;131
195838;134;131
195839;134;131
195840;134;131
195841;134;131
195842;134;131
195843;134;131
195844;134;131
195845;134;131
195846;134;131
195847;134;131
195848;134;131
195849;134;131
195850;134;131
195851;134;131
195852;134;131
195853;134;131
195854;134;131
195855;134;131
195856;134;131
195857;134;131
195858;134;131
195859;134;131
195860;134;131
195861;134;131
195862;134;131
195863;134;131
195864;134;131
195865;134;131
195866;134;131
195867;134;131
195868;134;131
195869;134;131
195870;134;131
195871;134;131
195872;134;131
195873;134;131
195874;134;131
195875;134;131
195876;134;131
195877;134;131
195878;134;131
195879;134;131
195880;134;131
195881;134;131
195882;134;131
195883;134;131
195884;134;131
195885;134;131
195886;134;131
195887;134;131
195888;134;131
195889;134;131
195890;134;131
195891;134;131
195892;134;131
195893;134;131
195894;134;131
195895;134;131
195896;134;131
195897;134;131
195898;134;131
195899;134;131
195900;134;131
195901;134;131
195902;134;131
195903;134;131
195904;134;131
195905;134;131
195906;134;131
195907;134;131
195908;134;131
195909;134;131
195910;134;131
195911;134;131
195912;134;131
195913;134;131
195914;134;131
195915;134;131
195916;134;131
195917;134;131
195918;134;131
195919;134;131
195920;134;131
195921;134;131
195922;134;131
195923;134;131
195924;134;131
195925;134;131
195926;134;131
195927;134;131
195928;134;131
195929;134;131
195930;134;131
195931;134;131
195932;134;131
195933;134;131
195934;134;131
195935;134;131
195936;134;131
195937;134;131
195938;134;131
195939;134;131
195940;134;131
195941;134;131
195942;134;131
195943;134;131
195944;134;131
195945;134;131
195946;134;131
195947;134;131
195948;134;131
195949;134;131
195950;134;131
195951;134;131
195952;134;131
195953;134;131
195954;134;131
195955;134;131
195956;134;131
195957;134;131
195958;134;131
195959;134;131
195960;134;131
195961;134;131
195962;134;131
195963;134;131
195964;134;131
195965;134;131
195966;134;131
195967;134;131
195968;134;131
195969;134;131
195970;134;131
195971;134;131
195972;134;131
195973;134;131
195974;134;131
195975;134;131
195976;134;131
195977;134;131
195978;134;131
195979;134;131
195980;134;131
195981;134;131
195982;134;131
195983;134;131
195984;134;131
195985;134;131
195986;134;131
195987;134;131
195988;134;131
195989;134;131
195990;134;131
195991;134;131
195992;134;131
195993;134;131
195994;134;131
195995;134;131
195996;134;131
195997;134;131
195998;134;131
195999;134;131
196000;134;131
196001;134;131
196002;134;131
196003;134;131
196004;134;131
196005;134;131
196006;134;131
196007;134;131
196008;134;131
196009;134;131
196010;134;131
196011;134;131
196012;134;131
196013;134;131
196014;134;131
196015;134;131
196016;134;131
196017;134;131
196018;134;131
196019;134;131
196020;134;131
196021;134;131
196022;134;131
196023;134;131
196024;134;131
196025;134;131
196026;134;131
196027;134;131
196028;134;131
196029;134;131
196030;134;131
196031;134;131
196032;134;131
196033;134;131
196034;134;131
196035;134;131
196036;134;131
196037;134;130
196038;134;130
196039;134;130
196040;134;130
196041;134;131
196042;134;131
196043;134;131
196044;134;131
196045;134;131
196046;134;131
196047;134;131
196048;134;131
196049;134;131
196050;134;131
196051;134;131
196052;134;131
196053;134;131
196054;134;131
196055;134;132
196056;134;132
196057;134;132
196058;134;132
196059;134;132
196060;134;132
196061;134;132
196062;134;132
196063;134;132
196064;134;132
196065;134;132
196066;134;132
196067;134;132
196068;134;132
196069;134;132
196070;134;132
196071;134;132
196072;134;132
196073;134;132
196074;134;132
196075;134;132
196076;134;132
196077;134;132
196078;134;132
196079;134;132
196080;134;132
196081;134;132
196082;134;132
196083;134;132
196084;134;132
196085;134;132
196086;134;132
196087;134;132
196088;134;132
196089;134;132
196090;134;132
196091;134;132
196092;134;132
196093;134;132
196094;134;132
196095;134;132
196096;134;132
196097;134;132
196098;134;132
196099;134;132
196100;134;132
196101;134;132
196102;134;132
196103;134;132
196104;134;132
196105;134;132
196106;134;132
196107;134;132
196108;134;132
196109;134;132
196110;134;132
196111;134;132
196112;134;132
196113;134;132
196114;134;132
196115;134;132
196116;134;132
196117;134;132
196118;134;132
196119;134;132
196120;134;132
196121;134;132
196122;134;132
196123;134;132
196124;134;132
196125;134;132
196126;134;132
196127;134;132
196128;134;132
196129;134;132
196130;134;132
196131;134;132
196132;134;132
196133;134;132
196134;134;132
196135;134;132
196136;134;132
196137;134;132
196138;133;132
196139;133;132
196140;133;132
196141;133;132
196142;133;132
196143;133;132
196144;133;132
196145;133;132
196146;133;132
196147;133;132
196148;133;132
196149;133;132
196150;133;132
196151;133;132
196152;133;132
196153;133;132
196154;133;132
196155;133;132
196156;133;132
196157;133;132
196158;133;132
196159;133;132
196160;133;132
196161;133;132
196162;133;132
196163;133;132
196164;133;132
196165;133;132
196166;133;132
196167;132;132
196168;132;132
196169;132;132
196170;132;132
196171;132;132
196172;132;132
196173;132;132
196174;132;132
196175;132;132
196176;133;132
196177;133;132
196178;133;132
196179;133;132
196180;133;132
196181;133;132
196182;133;132
196183;133;132
196184;133;132
196185;133;132
196186;133;132
196187;133;132
196188;133;132
196189;133;132
196190;133;132
196191;133;132
196192;133;132
196193;133;132
196194;133;132
196195;133;132
196196;133;132
196197;133;132
196198;133;132
196199;133;132
196200;133;132
196201;133;132
196202;133;132
196203;133;132
196204;133;132
196205;133;132
196206;133;132
196207;133;132
196208;133;132
196209;133;132
196210;133;132
196211;133;132
196212;133;132
196213;133;132
196214;133;132
196215;133;132
196216;133;132
196217;133;132
196218;133;132
196219;133;132
196220;133;132
196221;133;132
196222;133;132
196223;133;132
196224;133;132
196225;133;132
196226;133;132
196227;133;132
196228;133;132
196229;133;132
196230;133;132
196231;133;132
196232;133;132
196233;133;132
196234;133;132
196235;133;132
196236;133;132
196237;133;132
196238;133;132
196239;133;132
196240;133;132
196241;133;132
196242;133;132
196243;133;132
196244;133;132
196245;133;132
196246;133;132
196247;133;132
196248;133;132
196249;133;132
196250;133;132
196251;133;132
196252;133;132
196253;133;132
196254;133;132
196255;133;132
196256;133;132
196257;133;132
196258;133;132
196259;133;132
196260;133;132
196261;133;132
196262;133;132
196263;133;132
196264;133;132
196265;133;132
196266;133;132
196267;133;132
196268;133;132
196269;133;132
196270;133;132
196271;133;132
196272;133;132
196273;133;132
196274;133;132
196275;133;132
196276;133;132
196277;133;132
196278;133;132
196279;133;132
196280;133;132
196281;133;132
196282;133;132
196283;133;132
196284;133;132
196285;133;132
196286;133;132
196287;133;132
196288;133;132
196289;133;132
196290;133;132
196291;133;132
196292;133;132
196293;133;132
196294;133;132
196295;133;132
196296;133;132
196297;133;132
196298;133;132
196299;133;132
196300;133;132
196301;133;132
196302;133;132
196303;133;132
196304;133;132
196305;133;132
196306;133;132
196307;133;132
196308;133;132
196309;133;132
196310;133;132
196311;133;132
196312;133;132
196313;133;132
196314;133;132
196315;133;132
196316;133;132
196317;133;132
196318;133;132
196319;133;132
196320;133;132
196321;133;132
196322;133;132
196323;133;132
196324;133;132
196325;133;132
196326;133;132
196327;133;132
196328;133;132
196329;133;132
196330;133;132
196331;133;132
196332;133;132
196333;133;132
196334;133;132
196335;133;132
196336;133;132
196337;133;132
196338;133;132
196339;133;132
196340;133;132
196341;133;132
196342;133;132
196343;133;132
196344;133;132
196345;133;132
196346;133;132
196347;133;132
196348;133;132
196349;133;132
196350;133;132
196351;133;132
196352;133;132
196353;133;132
196354;133;132
196355;133;132
196356;133;132
196357;133;132
196358;133;132
196359;133;132
196360;133;131
196361;133;131
196362;133;131
196363;133;131
196364;133;131
196365;133;131
196366;133;131
196367;133;131
196368;133;131
196369;133;131
196370;133;131
196371;133;131
196372;133;131
196373;133;131
196374;133;131
196375;133;131
196376;133;131
196377;133;131
196378;133;131
196379;133;132
196380;133;132
196381;133;132
196382;133;132
196383;133;132
196384;133;132
196385;133;132
196386;133;132
196387;133;132
196388;133;132
196389;133;132
196390;133;132
196391;133;132
196392;133;132
196393;133;132
196394;133;132
196395;133;132
196396;133;132
196397;133;132
196398;133;132
196399;133;132
196400;133;132
196401;133;132
196402;133;132
196403;133;132
196404;133;132
196405;133;132
196406;133;132
196407;133;132
196408;133;132
196409;133;132
196410;133;132
196411;133;132
196412;133;132
196413;133;132
196414;133;132
196415;133;132
196416;133;132
196417;133;132
196418;133;132
196419;133;132
196420;133;132
196421;133;132
196422;133;132
196423;133;132
196424;133;132
196425;133;132
196426;133;132
196427;133;132
196428;133;132
196429;133;132
196430;133;132
196431;133;132
196432;133;132
196433;133;132
196434;133;132
196435;133;132
196436;133;132
196437;133;132
196438;133;132
196439;133;132
196440;133;132
196441;133;132
196442;133;132
196443;133;132
196444;133;132
196445;133;132
196446;133;132
196447;133;132
196448;133;132
196449;133;132
196450;133;131
196451;133;131
196452;133;131
196453;133;131
196454;133;131
196455;133;131
196456;133;131
196457;133;131
196458;133;131
196459;133;131
196460;133;131
196461;133;131
196462;133;131
196463;133;131
196464;133;131
196465;133;130
196466;133;130
196467;133;130
196468;133;130
196469;133;130
196470;133;130
196471;133;130
196472;133;130
196473;133;130
196474;133;130
196475;133;130
196476;134;130
196477;134;130
196478;134;130
196479;134;130
196480;134;130
196481;134;130
196482;135;130
196483;135;130
196484;135;130
196485;134;130
196486;134;130
196487;134;130
196488;134;130
196489;134;130
196490;134;130
196491;134;130
196492;134;130
196493;134;130
196494;134;130
196495;134;130
196496;134;130
196497;134;130
196498;134;130
196499;134;130
196500;134;130
196501;134;130
196502;134;130
196503;134;130
196504;134;130
196505;134;130
196506;134;130
196507;134;130
196508;134;130
196509;134;130
196510;134;130
196511;134;130
196512;134;130
196513;134;130
196514;134;130
196515;134;130
196516;134;130
196517;134;130
196518;134;130
196519;134;130
196520;134;130
196521;134;130
196522;134;130
196523;134;130
196524;134;130
196525;134;130
196526;134;130
196527;134;130
196528;134;130
196529;134;130
196530;134;130
196531;134;130
196532;134;130
196533;134;130
196534;134;130
196535;134;130
196536;134;130
196537;134;130
196538;134;130
196539;134;130
196540;134;130
196541;134;130
196542;134;130
196543;134;130
196544;134;130
196545;134;130
196546;134;130
196547;134;130
196548;134;130
196549;134;130
196550;134;130
196551;134;130
196552;134;130
196553;134;130
196554;134;130
196555;134;130
196556;134;130
196557;134;130
196558;134;130
196559;134;130
196560;134;130
196561;134;130
196562;134;130
196563;134;130
196564;134;130
196565;134;130
196566;134;130
196567;134;130
196568;134;130
196569;134;129
196570;134;129
196571;134;129
196572;134;129
196573;134;129
196574;134;129
196575;134;129
196576;134;129
196577;134;129
196578;134;129
196579;134;129
196580;134;129
196581;134;129
196582;134;129
196583;134;129
196584;134;129
196585;134;129
196586;134;129
196587;134;129
196588;134;129
196589;134;129
196590;134;129
196591;134;129
196592;134;129
196593;134;129
196594;134;129
196595;134;129
196596;134;129
196597;134;129
196598;134;129
196599;134;129
196600;134;129
196601;134;129
196602;134;129
196603;134;129
196604;134;129
196605;134;129
196606;134;129
196607;134;129
196608;134;129
196609;134;129
196610;134;129
196611;134;129
196612;134;129
196613;134;129
196614;134;129
196615;134;129
196616;134;129
196617;134;129
196618;134;129
196619;134;129
196620;134;129
196621;134;129
196622;134;129
196623;134;129
196624;134;129
196625;134;129
196626;134;129
196627;134;129
196628;134;129
196629;134;129
196630;134;129
196631;134;129
196632;134;129
196633;134;129
196634;135;129
196635;135;129
196636;135;129
196637;135;129
196638;135;129
196639;135;129
196640;135;129
196641;135;129
196642;135;129
196643;135;129
196644;135;129
196645;135;129
196646;135;129
196647;135;129
196648;135;129
196649;135;129
196650;135;129
196651;135;129
196652;135;129
196653;135;129
196654;135;129
196655;135;129
196656;135;129
196657;135;129
196658;135;129
196659;135;129
196660;135;129
196661;135;129
196662;135;129
196663;135;129
196664;135;129
196665;135;129
196666;135;129
196667;135;129
196668;135;129
196669;135;129
196670;135;129
196671;135;129
196672;135;129
196673;135;129
196674;135;129
196675;135;129
196676;135;129
196677;135;129
196678;135;129
196679;135;129
196680;135;129
196681;135;129
196682;135;129
196683;135;129
196684;135;129
196685;135;129
196686;135;129
196687;135;129
196688;135;129
196689;135;129
196690;135;128
196691;135;128
196692;135;128
196693;135;128
196694;135;128
196695;135;128
196696;135;128
196697;135;128
196698;135;128
196699;135;128
196700;135;128
196701;135;128
196702;135;128
196703;135;128
196704;135;128
196705;135;128
196706;135;128
196707;135;128
196708;135;128
196709;135;128
196710;135;128
196711;135;128
196712;135;128
196713;135;128
196714;135;128
196715;135;128
196716;135;128
196717;135;128
196718;135;128
196719;135;128
196720;135;128
196721;135;128
196722;135;128
196723;135;128
196724;135;128
196725;135;128
196726;135;128
196727;135;128
196728;135;128
196729;135;128
196730;135;128
196731;135;128
196732;135;128
196733;135;128
196734;135;128
196735;135;128
196736;135;128
196737;135;128
196738;135;128
196739;135;128
196740;135;128
196741;135;128
196742;135;128
196743;135;128
196744;135;128
196745;135;128
196746;135;128
196747;135;128
196748;135;128
196749;135;128
196750;135;128
196751;135;128
196752;135;128
196753;135;128
196754;135;128
196755;135;128
196756;135;128
196757;135;128
196758;135;128
196759;135;128
196760;135;128
196761;135;128
196762;135;128
196763;135;128
196764;135;128
196765;135;128
196766;135;128
196767;135;128
196768;135;128
196769;135;128
196770;135;128
196771;135;128
196772;135;128
196773;135;128
196774;135;128
196775;135;128
196776;135;128
196777;135;128
196778;135;128
196779;135;128
196780;135;128
196781;135;128
196782;135;128
196783;135;128
196784;135;128
196785;135;128
196786;135;128
196787;135;128
196788;135;128
196789;135;128
196790;135;128
196791;135;128
196792;135;128
196793;135;128
196794;135;128
196795;135;128
196796;135;128
196797;135;128
196798;135;128
196799;135;128
196800;135;128
196801;135;128
196802;135;128
196803;135;128
196804;135;128
196805;135;128
196806;135;128
196807;135;128
196808;135;128
196809;135;128
196810;135;128
196811;135;128
196812;135;128
196813;135;128
196814;135;128
196815;135;128
196816;135;128
196817;135;128
196818;135;128
196819;135;128
196820;135;128
196821;135;128
196822;135;128
196823;135;128
196824;135;128
196825;135;128
196826;135;128
196827;135;128
196828;135;128
196829;135;128
196830;135;128
196831;135;128
196832;135;128
196833;135;128
196834;135;128
196835;135;128
196836;135;128
196837;135;128
196838;135;128
196839;135;128
196840;135;128
196841;135;128
196842;135;128
196843;135;128
196844;135;128
196845;135;128
196846;135;128
196847;135;128
196848;135;128
196849;135;128
196850;135;128
196851;135;128
196852;135;128
196853;135;128
196854;135;128
196855;135;128
196856;135;128
196857;135;128
196858;135;128
196859;135;128
196860;135;128
196861;135;128
196862;135;128
196863;135;128
196864;135;128
196865;135;128
196866;135;128
196867;135;128
196868;135;128
196869;135;128
196870;135;128
196871;135;128
196872;135;128
196873;135;128
196874;135;128
196875;135;128
196876;135;128
196877;135;128
196878;135;128
196879;135;128
196880;135;128
196881;135;128
196882;135;128
196883;135;128
196884;135;128
196885;135;128
196886;135;128
196887;135;128
196888;135;128
196889;135;128
196890;135;128
196891;135;128
196892;135;128
196893;135;128
196894;135;128
196895;135;128
196896;135;128
196897;135;128
196898;135;128
196899;135;128
196900;135;128
196901;135;128
196902;135;128
196903;135;128
196904;135;128
196905;135;128
196906;135;128
196907;135;128
196908;135;128
196909;135;128
196910;135;128
196911;135;128
196912;135;128
196913;135;128
196914;135;128
196915;135;128
196916;135;128
196917;135;128
196918;135;128
196919;135;128
196920;135;128
196921;135;128
196922;135;128
196923;135;128
196924;135;128
196925;135;128
196926;135;128
196927;135;128
196928;135;128
196929;135;128
196930;135;128
196931;135;128
196932;135;128
196933;135;128
196934;135;128
196935;135;128
196936;135;128
196937;135;128
196938;135;128
196939;135;128
196940;135;128
196941;135;128
196942;135;128
196943;135;128
196944;135;128
196945;135;128
196946;135;128
196947;135;127
196948;135;127
196949;135;127
196950;135;127
196951;135;127
196952;135;127
196953;135;127
196954;135;127
196955;135;127
196956;135;127
196957;135;127
196958;135;127
196959;135;127
196960;135;127
196961;135;127
196962;135;127
196963;135;127
196964;135;127
196965;135;127
196966;135;127
196967;135;127
196968;135;127
196969;135;127
196970;135;127
196971;135;127
196972;135;127
196973;135;127
196974;135;127
196975;135;127
196976;135;127
196977;135;127
196978;135;127
196979;135;127
196980;135;127
196981;135;127
196982;135;127
196983;135;127
196984;135;127
196985;135;127
196986;135;127
196987;135;127
196988;135;127
196989;135;127
196990;135;127
196991;135;127
196992;135;127
196993;135;127
196994;135;127
196995;135;127
196996;135;127
196997;135;127
196998;135;127
196999;135;127
197000;135;127
197001;135;127
197002;135;127
197003;135;127
197004;135;127
197005;135;127
197006;135;127
197007;135;127
197008;135;127
197009;135;127
197010;135;127
197011;135;127
197012;135;127
197013;135;127
197014;135;127
197015;135;127
197016;135;127
197017;135;127
197018;135;127
197019;135;127
197020;135;127
197021;135;127
197022;135;127
197023;135;127
197024;135;127
197025;135;127
197026;135;127
197027;135;127
197028;135;127
197029;135;127
197030;135;127
197031;135;127
197032;135;126
197033;135;126
197034;135;126
197035;135;126
197036;135;126
197037;135;126
197038;135;126
197039;135;126
197040;135;126
197041;135;126
197042;135;126
197043;135;126
197044;135;126
197045;135;126
197046;135;126
197047;135;126
197048;135;126
197049;135;126
197050;135;126
197051;135;126
197052;135;126
197053;135;126
197054;135;126
197055;135;126
197056;135;126
197057;135;126
197058;135;126
197059;135;126
197060;135;126
197061;135;126
197062;135;126
197063;135;126
197064;135;126
197065;135;126
197066;135;126
197067;135;126
197068;135;126
197069;135;126
197070;135;126
197071;135;126
197072;135;126
197073;135;126
197074;135;126
197075;135;126
197076;135;126
197077;135;126
197078;135;126
197079;135;126
197080;135;126
197081;135;126
197082;135;126
197083;135;126
197084;135;126
197085;135;126
197086;135;126
197087;135;126
197088;135;126
197089;135;126
197090;135;126
197091;135;126
197092;135;126
197093;135;126
197094;135;126
197095;135;126
197096;135;126
197097;135;126
197098;135;126
197099;135;126
197100;135;126
197101;135;126
197102;135;126
197103;135;126
197104;135;126
197105;135;126
197106;135;126
197107;135;126
197108;135;126
197109;135;126
197110;135;126
197111;135;126
197112;135;126
197113;135;126
197114;135;125
197115;135;125
197116;135;125
197117;135;125
197118;135;124
197119;135;124
197120;135;124
197121;135;124
197122;135;124
197123;135;124
197124;135;124
197125;135;124
197126;135;124
197127;135;124
197128;135;124
197129;135;124
197130;135;124
197131;135;124
197132;135;124
197133;135;124
197134;135;124
197135;135;124
197136;135;124
197137;135;124
197138;135;124
197139;135;124
197140;135;124
197141;135;124
197142;135;124
197143;135;124
197144;135;124
197145;135;124
197146;135;124
197147;135;124
197148;135;124
197149;135;124
197150;135;124
197151;135;124
197152;135;124
197153;135;124
197154;135;124
197155;135;124
197156;135;124
197157;135;124
197158;135;124
197159;135;124
197160;135;124
197161;135;124
197162;135;124
197163;135;124
197164;135;124
197165;135;124
197166;135;124
197167;135;124
197168;135;124
197169;135;124
197170;135;124
197171;135;124
197172;135;124
197173;135;124
197174;135;124
197175;135;124
197176;135;124
197177;135;124
197178;135;124
197179;135;124
197180;135;124
197181;135;124
197182;135;124
197183;135;124
197184;135;124
197185;135;124
197186;135;124
197187;135;124
197188;135;124
197189;135;124
197190;135;124
197191;135;124
197192;135;124
197193;135;124
197194;135;124
197195;135;124
197196;135;124
197197;135;124
197198;135;124
197199;135;124
197200;135;124
197201;135;124
197202;135;124
197203;135;124
197204;135;124
197205;135;124
197206;135;124
197207;135;124
197208;135;124
197209;135;124
197210;135;124
197211;135;124
197212;135;124
197213;135;124
197214;135;124
197215;135;124
197216;135;124
197217;135;124
197218;135;124
197219;135;124
197220;135;124
197221;135;124
197222;135;124
197223;135;124
197224;135;124
197225;135;124
197226;135;124
197227;135;124
197228;135;124
197229;135;124
197230;135;124
197231;135;124
197232;135;124
197233;135;124
197234;135;124
197235;135;124
197236;135;124
197237;135;124
197238;135;124
197239;135;124
197240;135;124
197241;135;124
197242;135;124
197243;135;124
197244;135;124
197245;135;124
197246;135;124
197247;135;124
197248;135;124
197249;135;124
197250;135;124
197251;135;124
197252;135;124
197253;135;124
197254;135;124
197255;135;124
197256;135;124
197257;135;124
197258;135;124
197259;135;124
197260;135;124
197261;135;124
197262;135;124
197263;135;124
197264;135;124
197265;135;124
197266;135;124
197267;135;124
197268;135;124
197269;135;124
197270;135;124
197271;135;124
197272;135;124
197273;135;124
197274;135;124
197275;135;124
197276;135;124
197277;135;124
197278;136;124
197279;136;124
197280;136;124
197281;136;124
197282;136;124
197283;136;124
197284;136;124
197285;136;124
197286;136;124
197287;136;124
197288;136;124
197289;136;124
197290;136;124
197291;136;124
197292;136;124
197293;136;124
197294;136;124
197295;136;124
197296;136;124
197297;136;124
197298;136;124
197299;136;124
197300;136;124
197301;136;124
197302;136;124
197303;136;124
197304;136;124
197305;136;124
197306;136;124
197307;136;124
197308;136;124
197309;136;124
197310;136;124
197311;136;124
197312;136;124
197313;136;124
197314;136;124
197315;136;124
197316;136;124
197317;136;124
197318;136;124
197319;136;124
197320;136;124
197321;136;124
197322;136;124
197323;136;124
197324;136;124
197325;136;124
197326;136;124
197327;136;124
197328;136;124
197329;136;124
197330;136;124
197331;136;124
197332;136;124
197333;136;124
197334;136;124
197335;136;124
197336;136;124
197337;136;124
197338;136;124
197339;136;124
197340;136;124
197341;136;124
197342;136;124
197343;136;124
197344;136;124
197345;136;124
197346;136;124
197347;136;124
197348;136;124
197349;136;124
197350;136;124
197351;136;124
197352;136;124
197353;136;124
197354;136;124
197355;136;124
197356;136;124
197357;136;124
197358;136;124
197359;136;124
197360;136;124
197361;136;124
197362;136;124
197363;136;124
197364;136;124
197365;136;124
197366;136;124
197367;136;124
197368;136;124
197369;136;124
197370;136;124
197371;136;124
197372;136;124
197373;136;124
197374;136;124
197375;136;124
197376;136;124
197377;136;124
197378;136;124
197379;136;124
197380;136;124
197381;136;124
197382;136;124
197383;136;124
197384;136;124
197385;136;124
197386;136;124
197387;136;124
197388;136;124
197389;136;124
197390;136;124
197391;136;124
197392;136;124
197393;136;124
197394;136;124
197395;136;124
197396;136;124
197397;136;124
197398;136;124
197399;136;124
197400;136;124
197401;136;124
197402;136;124
197403;136;124
197404;136;124
197405;136;124
197406;136;124
197407;136;124
197408;136;124
197409;136;124
197410;136;124
197411;136;124
197412;136;124
197413;136;124
197414;136;124
197415;136;124
197416;136;124
197417;136;124
197418;136;124
197419;136;124
197420;136;124
197421;136;124
197422;136;124
197423;136;124
197424;136;124
197425;136;124
197426;136;124
197427;136;124
197428;136;124
197429;136;124
197430;136;124
197431;136;124
197432;136;124
197433;136;124
197434;136;124
197435;136;124
197436;136;124
197437;136;124
197438;136;124
197439;136;124
197440;136;124
197441;136;124
197442;136;124
197443;136;124
197444;136;124
197445;136;124
197446;136;124
197447;136;124
197448;136;124
197449;136;124
197450;136;124
197451;136;124
197452;136;124
197453;136;124
197454;136;124
197455;136;124
197456;136;124
197457;136;124
197458;136;124
197459;136;124
197460;136;124
197461;136;124
197462;136;124
197463;136;124
197464;136;124
197465;136;124
197466;136;124
197467;136;124
197468;136;124
197469;136;124
197470;136;124
197471;136;124
197472;136;124
197473;136;124
197474;136;124
197475;136;124
197476;136;124
197477;136;124
197478;136;124
197479;136;124
197480;136;124
197481;136;124
197482;136;124
197483;136;124
197484;136;124
197485;136;124
197486;136;124
197487;136;124
197488;136;124
197489;136;124
197490;136;124
197491;136;124
197492;136;124
197493;136;124
197494;136;124
